uid,iid
2948,1046
3043,1046
3342,1046
3662,1046
4165,1046
4218,1046
4339,1046
622,1060
668,1060
1060,1060
1497,1060
3229,1060
3549,1060
3586,1060
3607,1060
3624,1060
4301,1060
5498,1060
575,1066
668,1066
1060,1066
2586,1066
2745,1066
2855,1066
3516,1066
3993,1066
1106,1101
1593,1101
1747,1101
1950,1101
2154,1101
2497,1101
3021,1101
3285,1101
3307,1101
3814,1101
3877,1101
5011,1101
214,1127
1937,1127
2397,1127
2843,1127
3312,1127
4399,1127
4431,1127
4490,1127
4644,1127
4823,1127
5082,1127
42,1136
214,1136
330,1136
539,1136
724,1136
776,1136
873,1136
950,1136
1140,1136
1172,1136
1223,1136
1245,1136
1578,1136
1990,1136
2184,1136
2516,1136
2603,1136
2649,1136
2765,1136
2818,1136
3337,1136
3546,1136
3841,1136
4123,1136
4189,1136
4193,1136
4399,1136
4431,1136
4823,1136
5439,1136
5492,1136
423,1161
781,1161
800,1161
827,1161
1224,1161
1418,1161
1619,1161
1864,1161
2407,1161
2655,1161
2831,1161
2862,1161
2927,1161
3012,1161
3073,1161
3257,1161
3458,1161
3567,1161
3703,1161
3736,1161
3926,1161
3956,1161
4720,1161
4806,1161
5170,1161
144,1179
176,1179
202,1179
259,1179
518,1179
676,1179
809,1179
1043,1179
1078,1179
1226,1179
1714,1179
2177,1179
2249,1179
2299,1179
2413,1179
2458,1179
2887,1179
2933,1179
2964,1179
3094,1179
3246,1179
3436,1179
3778,1179
3848,1179
3971,1179
4278,1179
4335,1179
4792,1179
5115,1179
5170,1179
5242,1179
5323,1179
189,1195
310,1195
648,1195
703,1195
1118,1195
1393,1195
1639,1195
2174,1195
2287,1195
2309,1195
2633,1195
2698,1195
3285,1195
3394,1195
3639,1195
3791,1195
4199,1195
4645,1195
4662,1195
4792,1195
5170,1195
5424,1195
20,1197
21,1197
271,1197
284,1197
575,1197
1242,1197
1462,1197
1558,1197
1950,1197
2778,1197
2805,1197
3101,1197
3192,1197
3403,1197
3535,1197
3576,1197
3615,1197
3734,1197
3823,1197
3939,1197
3956,1197
4414,1197
4423,1197
4438,1197
4496,1197
4945,1197
5170,1197
5234,1197
5253,1197
5363,1197
5380,1197
55,1199
128,1199
130,1199
233,1199
260,1199
315,1199
394,1199
403,1199
426,1199
447,1199
536,1199
598,1199
724,1199
729,1199
759,1199
919,1199
941,1199
968,1199
991,1199
1183,1199
1403,1199
1431,1199
1684,1199
1691,1199
1752,1199
1794,1199
1951,1199
2022,1199
2062,1199
2091,1199
2133,1199
2163,1199
2336,1199
2702,1199
2719,1199
2862,1199
2876,1199
3063,1199
3073,1199
3105,1199
3135,1199
3167,1199
3269,1199
3291,1199
3326,1199
3395,1199
3398,1199
3426,1199
3428,1199
3635,1199
3702,1199
3810,1199
3822,1199
3823,1199
3831,1199
3915,1199
3939,1199
3993,1199
4035,1199
4163,1199
4234,1199
4329,1199
4714,1199
4731,1199
4733,1199
4802,1199
4888,1199
4895,1199
4943,1199
4982,1199
4992,1199
5037,1199
5146,1199
5170,1199
5199,1199
5375,1199
5424,1199
5488,1199
5497,1199
461,1202
1011,1202
1211,1202
1606,1202
1837,1202
1973,1202
3149,1202
3254,1202
3956,1202
4179,1202
4198,1202
4405,1202
4558,1202
5170,1202
5194,1202
162,1254
595,1254
662,1254
1619,1254
1925,1254
3980,1254
4806,1254
5082,1254
5329,1254
1040,1284
1074,1284
1284,1284
1780,1284
2548,1284
3340,1284
3663,1284
3982,1284
2140,1288
2997,1288
3122,1288
3577,1288
4709,1288
4936,1288
5310,1288
49,1335
333,1335
1024,1335
1073,1335
1265,1335
1605,1335
1726,1335
1987,1335
2884,1335
2902,1335
3294,1335
4101,1335
4122,1335
4280,1335
4629,1335
4709,1335
4808,1335
5420,1335
169,1337
1390,1337
1643,1337
3266,1337
3755,1337
3816,1337
4540,1337
4931,1337
5203,1337
5528,1337
5540,1337
1019,1349
1116,1349
2116,1349
3390,1349
3576,1349
4245,1349
4309,1349
5077,1349
108,1383
564,1383
657,1383
1311,1383
1328,1383
2038,1383
2059,1383
2936,1383
3001,1383
4142,1383
4314,1383
5271,1383
354,1414
874,1414
1040,1414
1241,1414
1284,1414
1634,1414
1694,1414
2193,1414
2516,1414
2601,1414
2960,1414
3276,1414
3340,1414
3429,1414
4723,1414
5374,1414
1040,1420
1284,1420
2548,1420
2814,1420
3340,1420
3459,1420
3663,1420
3982,1420
5001,1420
5098,1420
1222,1485
1342,1485
1653,1485
1654,1485
1880,1485
1888,1485
2018,1485
2103,1485
2423,1485
2667,1485
3062,1485
3443,1485
3857,1485
4086,1485
4160,1485
4230,1485
4371,1485
4728,1485
4999,1485
5003,1485
5313,1485
5392,1485
521,1507
563,1507
1181,1507
1346,1507
1628,1507
2030,1507
2046,1507
2052,1507
2488,1507
2941,1507
3022,1507
4028,1507
4350,1507
4592,1507
4827,1507
5498,1507
975,1523
993,1523
1850,1523
2096,1523
2161,1523
2572,1523
12,1538
55,1538
74,1538
260,1538
289,1538
326,1538
329,1538
407,1538
441,1538
566,1538
597,1538
610,1538
685,1538
839,1538
855,1538
967,1538
993,1538
1177,1538
1182,1538
1183,1538
1191,1538
1238,1538
1376,1538
1390,1538
1621,1538
1636,1538
1643,1538
1791,1538
1825,1538
1836,1538
1859,1538
1941,1538
1969,1538
1988,1538
2022,1538
2110,1538
2125,1538
2133,1538
2163,1538
2170,1538
2220,1538
2229,1538
2296,1538
2336,1538
2341,1538
2540,1538
2595,1538
2640,1538
2677,1538
2706,1538
2711,1538
2876,1538
2919,1538
2967,1538
3019,1538
3021,1538
3037,1538
3074,1538
3135,1538
3168,1538
3278,1538
3288,1538
3309,1538
3360,1538
3515,1538
3557,1538
3755,1538
3816,1538
3879,1538
4001,1538
4051,1538
4062,1538
4063,1538
4114,1538
4129,1538
4187,1538
4198,1538
4223,1538
4258,1538
4266,1538
4347,1538
4360,1538
4469,1538
4498,1538
4514,1538
4583,1538
4810,1538
4857,1538
4868,1538
4992,1538
5017,1538
5081,1538
5111,1538
5194,1538
5203,1538
5261,1538
5345,1538
5357,1538
5373,1538
5485,1538
5489,1538
5498,1538
415,1552
993,1552
1427,1552
1993,1552
3324,1552
3372,1552
3502,1552
4729,1552
4884,1552
5265,1552
20,1565
21,1565
130,1565
212,1565
460,1565
636,1565
729,1565
854,1565
993,1565
1473,1565
1492,1565
1510,1565
1692,1565
1756,1565
1950,1565
2074,1565
2133,1565
2141,1565
2555,1565
2724,1565
2876,1565
2899,1565
3074,1565
3232,1565
3326,1565
3457,1565
3767,1565
3823,1565
3939,1565
3961,1565
4049,1565
4051,1565
4273,1565
4329,1565
4572,1565
4731,1565
4941,1565
5097,1565
5166,1565
5398,1565
5424,1565
23,1580
49,1580
130,1580
224,1580
993,1580
1253,1580
1510,1580
1522,1580
1647,1580
1799,1580
1860,1580
2540,1580
3069,1580
3163,1580
3303,1580
3395,1580
3398,1580
3557,1580
3876,1580
4684,1580
4731,1580
4992,1580
5020,1580
5194,1580
5261,1580
5277,1580
5360,1580
5361,1580
5514,1580
820,1598
840,1598
993,1598
2055,1598
3110,1598
3622,1598
4119,1598
4315,1598
5111,1598
5203,1598
5534,1598
993,1607
2105,1607
2133,1607
2984,1607
3074,1607
5232,1607
570,1622
837,1622
993,1622
1519,1622
2141,1622
2815,1622
5125,1622
5188,1622
993,1656
1447,1656
3250,1656
3933,1656
4519,1656
20,1671
21,1671
662,1671
759,1671
951,1671
993,1671
1295,1671
1406,1671
1473,1671
1505,1671
1510,1671
1692,1671
1950,1671
2046,1671
2640,1671
2876,1671
2947,1671
3069,1671
4019,1671
4117,1671
4185,1671
4243,1671
4486,1671
4689,1671
4819,1671
4915,1671
597,1686
820,1686
961,1686
993,1686
2026,1686
3148,1686
3707,1686
228,1698
988,1698
993,1698
2141,1698
2220,1698
2572,1698
5126,1698
5500,1698
444,1708
1064,1708
1199,1708
1369,1708
2560,1708
3151,1708
5059,1708
749,1718
1087,1718
1241,1718
1342,1718
1880,1718
2018,1718
2159,1718
2960,1718
3342,1718
4093,1718
4570,1718
4864,1718
5003,1718
5374,1718
5439,1718
390,1750
825,1750
857,1750
876,1750
1872,1750
1898,1750
2116,1750
2365,1750
2403,1750
2589,1750
3071,1750
3194,1750
3785,1750
4964,1750
5346,1750
5453,1750
2908,1762
3192,1762
3765,1762
3885,1762
4491,1762
5273,1762
5322,1762
248,1769
284,1769
827,1769
3101,1769
3192,1769
3293,1769
4133,1769
4645,1769
5143,1769
509,1788
1504,1788
1513,1788
1653,1788
1654,1788
1686,1788
1880,1788
1981,1788
2000,1788
2034,1788
2073,1788
2539,1788
3116,1788
3342,1788
3514,1788
3663,1788
3751,1788
4086,1788
4160,1788
4220,1788
4259,1788
4461,1788
4728,1788
5085,1788
5242,1788
5340,1788
5409,1788
938,1792
1229,1792
1462,1792
1925,1792
3014,1792
3882,1792
3956,1792
3969,1792
4447,1792
4510,1792
5329,1792
44,1796
135,1796
433,1796
577,1796
648,1796
1164,1796
1242,1796
1599,1796
1643,1796
1645,1796
1727,1796
1850,1796
2072,1796
2088,1796
2178,1796
2601,1796
2603,1796
3137,1796
3359,1796
3403,1796
3491,1796
3734,1796
3801,1796
3816,1796
3984,1796
4050,1796
4112,1796
4313,1796
4367,1796
4434,1796
4437,1796
4492,1796
4540,1796
4553,1796
4619,1796
4967,1796
5130,1796
5207,1796
5242,1796
5318,1796
5419,1796
176,1801
495,1801
726,1801
916,1801
1167,1801
1229,1801
1408,1801
1497,1801
1510,1801
1837,1801
2052,1801
2416,1801
2678,1801
2887,1801
3244,1801
3426,1801
4198,1801
4939,1801
5229,1801
5383,1801
43,1847
169,1847
407,1847
931,1847
1390,1847
1404,1847
1941,1847
2170,1847
3755,1847
4469,1847
4931,1847
584,1911
1812,1911
2603,1911
3870,1911
3956,1911
4199,1911
4366,1911
4414,1911
4438,1911
5186,1911
433,1920
971,1920
1312,1920
1416,1920
1461,1920
1583,1920
1599,1920
1604,1920
1653,1920
1819,1920
2073,1920
2129,1920
2140,1920
2233,1920
2603,1920
2747,1920
3209,1920
3276,1920
3308,1920
3314,1920
3449,1920
3668,1920
3916,1920
4418,1920
4964,1920
5427,1920
776,1934
964,1934
1046,1934
2048,1934
2603,1934
2879,1934
3539,1934
3699,1934
3742,1934
4027,1934
4031,1934
4320,1934
4757,1934
4823,1934
5016,1934
5343,1934
5462,1934
96,1946
316,1946
363,1946
674,1946
724,1946
818,1946
1140,1946
1325,1946
1625,1946
1886,1946
2603,1946
2754,1946
3059,1946
3279,1946
3508,1946
3544,1946
3884,1946
4490,1946
4798,1946
659,1949
1242,1949
2072,1949
2603,1949
3494,1949
3734,1949
4313,1949
4729,1949
5207,1949
5419,1949
136,2028
744,2028
1841,2028
3066,2028
3272,2028
4311,2028
5161,2028
5327,2028
84,2049
661,2049
1461,2049
1626,2049
1896,2049
2000,2049
2302,2049
2515,2049
2539,2049
2589,2049
3449,2049
3675,2049
3785,2049
5453,2049
82,2111
185,2111
646,2111
1324,2111
1497,2111
1747,2111
1831,2111
1920,2111
3331,2111
3695,2111
4133,2111
4134,2111
4468,2111
4664,2111
4734,2111
4753,2111
4778,2111
4943,2111
5011,2111
5273,2111
5365,2111
5383,2111
603,2116
1665,2116
2048,2116
2260,2116
2362,2116
2548,2116
3663,2116
3982,2116
962,2139
1206,2139
1216,2139
1563,2139
2129,2139
2778,2139
2926,2139
3096,2139
3276,2139
968,2192
1296,2192
2257,2192
4013,2192
4117,2192
4438,2192
4452,2192
4696,2192
5084,2192
25,2211
270,2211
355,2211
495,2211
518,2211
637,2211
826,2211
896,2211
1007,2211
1167,2211
1226,2211
1406,2211
1448,2211
1723,2211
1768,2211
1948,2211
2165,2211
2314,2211
2633,2211
2678,2211
2702,2211
2763,2211
2871,2211
2901,2211
2979,2211
3244,2211
3254,2211
3268,2211
3352,2211
3426,2211
3519,2211
3654,2211
3678,2211
3742,2211
3791,2211
3842,2211
3910,2211
4282,2211
4335,2211
4456,2211
4488,2211
4501,2211
4598,2211
4605,2211
4664,2211
5015,2211
5062,2211
5424,2211
5524,2211
5525,2211
1756,2213
2074,2213
2427,2213
2678,2213
2797,2213
3105,2213
3426,2213
3428,2213
826,2244
986,2244
1036,2244
1038,2244
1738,2244
2160,2244
2395,2244
2678,2244
2901,2244
3426,2244
813,2249
1572,2249
1981,2249
3514,2249
4259,2249
4324,2249
4728,2249
5340,2249
732,2257
974,2257
1373,2257
3116,2257
3328,2257
3771,2257
4724,2257
5409,2257
91,2265
661,2265
798,2265
1663,2265
3082,2265
5120,2265
5213,2265
3944,2329
4421,2329
5463,2329
5528,2329
108,2357
519,2357
830,2357
857,2357
876,2357
1300,2357
1435,2357
1498,2357
1956,2357
2199,2357
2297,2357
2382,2357
2671,2357
2830,2357
3156,2357
3924,2357
4025,2357
4377,2357
4454,2357
5271,2357
5282,2357
5295,2357
5350,2357
5434,2357
51,2379
433,2379
722,2379
1046,2379
1047,2379
1370,2379
1518,2379
1596,2379
1722,2379
2205,2379
2365,2379
2604,2379
2828,2379
2861,2379
3048,2379
3050,2379
3086,2379
3317,2379
4566,2379
4669,2379
4786,2379
4842,2379
5082,2379
5274,2379
5550,2379
152,2394
402,2394
966,2394
2450,2394
958,2427
3116,2427
4747,2427
5409,2427
5411,2427
855,2431
3116,2431
3194,2431
5409,2431
98,2433
477,2433
620,2433
656,2433
678,2433
788,2433
873,2433
1276,2433
1355,2433
1446,2433
1545,2433
1619,2433
1683,2433
1831,2433
2074,2433
2143,2433
2179,2433
2194,2433
2265,2433
2408,2433
2596,2433
2638,2433
2698,2433
2736,2433
2804,2433
3139,2433
3310,2433
3322,2433
3543,2433
3664,2433
3701,2433
3707,2433
3980,2433
4296,2433
4519,2433
4662,2433
4689,2433
4806,2433
4939,2433
4984,2433
5062,2433
5419,2433
5467,2433
554,2463
662,2463
1473,2463
1864,2463
2427,2463
3115,2463
3151,2463
4049,2463
4457,2463
18,2464
521,2464
1099,2464
1497,2464
1535,2464
1767,2464
3460,2464
3583,2464
3624,2464
3765,2464
4134,2464
5322,2464
84,2478
1440,2478
1604,2478
1819,2478
2747,2478
3176,2478
3449,2478
4673,2478
894,2490
1237,2490
1850,2490
2053,2490
2096,2490
2572,2490
2906,2490
3231,2490
3250,2490
4266,2490
5128,2490
307,2497
2420,2497
3203,2497
4873,2497
5164,2497
316,2543
730,2543
861,2543
940,2543
2124,2543
3594,2543
4875,2543
4962,2543
5106,2543
99,2545
657,2545
825,2545
857,2545
1498,2545
2199,2545
2506,2545
3116,2545
3156,2545
4379,2545
5098,2545
5409,2545
68,2572
428,2572
1259,2572
1359,2572
2420,2572
2670,2572
3227,2572
3642,2572
4311,2572
5219,2572
890,2603
3746,2603
4982,2603
162,2616
741,2616
745,2616
1925,2616
2942,2616
3592,2616
4151,2616
4276,2616
5285,2616
1121,2651
1709,2651
1928,2651
2112,2651
2140,2651
2925,2651
3190,2651
3308,2651
3412,2651
3640,2651
3790,2651
4013,2651
4438,2651
5123,2651
5242,2651
5402,2651
1283,2685
2655,2685
3411,2685
3426,2685
4343,2685
4592,2685
5328,2685
5338,2685
134,2689
170,2689
286,2689
892,2689
931,2689
1241,2689
2202,2689
2960,2689
3072,2689
3305,2689
3827,2689
3931,2689
4368,2689
5206,2689
5374,2689
332,2713
1423,2713
1604,2713
1819,2713
2747,2713
3101,2713
3319,2713
3342,2713
4327,2713
332,2746
371,2746
522,2746
795,2746
1146,2746
2159,2746
2434,2746
3180,2746
3342,2746
3449,2746
3916,2746
4420,2746
4718,2746
5312,2746
5427,2746
5529,2746
84,2749
332,2749
347,2749
509,2749
1356,2749
1501,2749
1571,2749
1654,2749
2386,2749
3137,2749
3241,2749
3342,2749
3449,2749
3645,2749
4160,2749
5411,2749
5427,2749
5520,2749
238,2766
394,2766
1286,2766
2309,2766
2563,2766
3054,2766
3081,2766
3275,2766
3409,2766
3736,2766
3822,2766
4215,2766
5128,2766
5137,2766
600,2772
860,2772
1131,2772
1423,2772
1429,2772
1445,2772
1461,2772
1495,2772
1504,2772
1534,2772
1612,2772
2589,2772
2662,2772
2770,2772
2908,2772
2982,2772
3319,2772
3751,2772
4029,2772
4107,2772
5085,2772
5470,2772
438,2775
929,2775
1036,2775
1843,2775
2729,2775
2958,2775
3091,2775
3426,2775
3437,2775
3583,2775
3644,2775
5078,2775
5194,2775
5261,2775
436,2784
938,2784
1153,2784
2114,2784
2117,2784
2624,2784
2911,2784
3042,2784
3194,2784
3287,2784
3544,2784
3729,2784
3880,2784
22,2785
157,2785
448,2785
476,2785
615,2785
971,2785
1118,2785
1662,2785
1964,2785
3071,2785
3258,2785
3295,2785
3500,2785
3760,2785
4313,2785
4843,2785
4858,2785
5450,2785
16,2794
79,2794
118,2794
143,2794
222,2794
226,2794
364,2794
386,2794
391,2794
433,2794
448,2794
510,2794
557,2794
562,2794
616,2794
1081,2794
1152,2794
1210,2794
1339,2794
1748,2794
1771,2794
1959,2794
2337,2794
2390,2794
2587,2794
2698,2794
2920,2794
3045,2794
3121,2794
3133,2794
3178,2794
3218,2794
3258,2794
3311,2794
3332,2794
3496,2794
3967,2794
4043,2794
4092,2794
4104,2794
4112,2794
4244,2794
4254,2794
4272,2794
4304,2794
4326,2794
4382,2794
4557,2794
4566,2794
4662,2794
4872,2794
4924,2794
5066,2794
5075,2794
5320,2794
5477,2794
5532,2794
5542,2794
702,2808
1355,2808
1408,2808
1538,2808
1590,2808
1648,2808
2017,2808
2084,2808
2150,2808
2377,2808
2408,2808
2804,2808
3226,2808
3848,2808
3971,2808
4210,2808
4743,2808
4891,2808
5383,2808
5524,2808
5538,2808
248,2853
325,2853
354,2853
406,2853
482,2853
732,2853
876,2853
906,2853
1046,2853
1486,2853
1583,2853
1610,2853
1634,2853
2073,2853
2329,2853
2463,2853
2657,2853
2671,2853
2889,2853
3276,2853
3328,2853
3432,2853
3645,2853
4025,2853
4418,2853
4547,2853
4601,2853
4740,2853
4956,2853
5044,2853
5295,2853
5430,2853
5493,2853
5520,2853
809,2860
861,2860
2490,2860
3258,2860
3685,2860
3729,2860
4962,2860
5106,2860
5286,2860
308,2887
451,2887
1365,2887
3484,2887
3507,2887
3534,2887
3609,2887
3990,2887
4337,2887
4476,2887
4675,2887
4784,2887
5410,2887
564,2892
1045,2892
1529,2892
1660,2892
1872,2892
2184,2892
2197,2892
2464,2892
2516,2892
4217,2892
4757,2892
4847,2892
5159,2892
5522,2892
397,2916
935,2916
1152,2916
1333,2916
1641,2916
1660,2916
1698,2916
2261,2916
2498,2916
3214,2916
3730,2916
3945,2916
4916,2916
5018,2916
5049,2916
5180,2916
5449,2916
1604,2924
1744,2924
1819,2924
1896,2924
2539,2924
2747,2924
2908,2924
3342,2924
4253,2924
4718,2924
5312,2924
537,2935
1308,2935
1420,2935
1573,2935
1645,2935
1938,2935
2690,2935
3072,2935
4755,2935
4787,2935
4865,2935
5261,2935
5483,2935
409,2946
751,2946
787,2946
3027,2946
3932,2946
4531,2946
4585,2946
4701,2946
519,2968
667,2968
808,2968
1311,2968
