uid,iid
4137,15
4152,15
4171,15
4198,15
4243,15
4254,15
4389,15
4404,15
4514,15
4519,15
4652,15
4702,15
4729,15
4836,15
4861,15
4918,15
4931,15
5020,15
5030,15
5188,15
5194,15
5261,15
5298,15
5310,15
5419,15
5474,15
5498,15
5514,15
5544,15
44,16
107,16
209,16
283,16
318,16
410,16
557,16
577,16
635,16
659,16
724,16
974,16
1036,16
1037,16
1058,16
1089,16
1151,16
1164,16
1192,16
1241,16
1247,16
1276,16
1332,16
1487,16
1502,16
1577,16
1606,16
1612,16
1637,16
1645,16
1651,16
1656,16
1722,16
1771,16
1787,16
1832,16
1859,16
1897,16
1903,16
1949,16
2072,16
2088,16
2112,16
2118,16
2134,16
2178,16
2240,16
2327,16
2382,16
2395,16
2470,16
2473,16
2524,16
2573,16
2601,16
2633,16
2778,16
2803,16
2805,16
2916,16
2960,16
2962,16
3046,16
3223,16
3282,16
3359,16
3426,16
3494,16
3576,16
3639,16
3662,16
3948,16
3967,16
4022,16
4036,16
4079,16
4112,16
4137,16
4192,16
4245,16
4304,16
4313,16
4423,16
4480,16
4530,16
4566,16
4645,16
4833,16
4931,16
4984,16
5018,16
5066,16
5082,16
5112,16
5208,16
5277,16
5314,16
5374,16
5419,16
5427,16
5446,16
5509,16
90,18
577,18
1164,18
1448,18
3948,18
4282,18
4931,18
4998,18
90,19
116,19
1242,19
1480,19
1645,19
1830,19
2173,19
2291,19
3948,19
4137,19
4931,19
20,20
21,20
49,20
755,20
993,20
1448,20
1510,20
1580,20
1677,20
1950,20
2133,20
2220,20
2336,20
2640,20
2919,20
3005,20
3151,20
3232,20
3303,20
3370,20
3782,20
3948,20
4046,20
4153,20
4198,20
4410,20
4514,20
4684,20
4729,20
4931,20
5006,20
5017,20
5158,20
5171,20
5194,20
5259,20
5260,20
5261,20
5500,20
135,22
388,22
515,22
577,22
590,22
812,22
844,22
1058,22
1131,22
1164,22
1242,22
1318,22
1425,22
1487,22
1495,22
1612,22
1643,22
1769,22
1862,22
1903,22
1956,22
2072,22
2173,22
2232,22
2284,22
2298,22
2589,22
2859,22
2982,22
2991,22
3054,22
3083,22
3137,22
3332,22
3359,22
3360,22
3527,22
3581,22
3618,22
3734,22
3795,22
3909,22
3948,22
4076,22
4104,22
4245,22
4287,22
4291,22
4292,22
4437,22
4540,22
4592,22
4619,22
4776,22
4791,22
4894,22
4910,22
4931,22
5130,22
5298,22
5487,22
5535,22
24,23
108,23
116,23
163,23
364,23
377,23
383,23
388,23
476,23
515,23
579,23
590,23
959,23
993,23
1013,23
1058,23
1164,23
1205,23
1207,23
1318,23
1755,23
1769,23
1903,23
1973,23
1985,23
2076,23
2173,23
2260,23
2586,23
2589,23
2791,23
2854,23
3016,23
3137,23
3151,23
3232,23
3293,23
3332,23
3359,23
3403,23
3487,23
3494,23
3525,23
3566,23
3622,23
3669,23
3728,23
3759,23
3760,23
3887,23
3948,23
4013,23
4152,23
4272,23
4282,23
4313,23
4438,23
4452,23
4619,23
4652,23
4861,23
4931,23
5271,23
5293,23
5298,23
5419,23
5487,23
993,24
1019,24
3494,24
3948,24
4931,24
194,25
245,25
837,25
996,25
2096,25
2572,25
3444,25
5040,25
5379,25
47,26
288,26
328,26
663,26
993,26
1431,26
1530,26
1855,26
2229,26
2876,26
3163,26
3391,26
3557,26
3603,26
3813,26
3948,26
4031,26
4046,26
4861,26
4931,26
4992,26
5277,26
5514,26
90,27
130,27
205,27
218,27
258,27
377,27
383,27
388,27
408,27
509,27
562,27
577,27
709,27
724,27
725,27
802,27
812,27
835,27
850,27
1036,27
1052,27
1056,27
1059,27
1083,27
1164,27
1169,27
1242,27
1258,27
1300,27
1318,27
1430,27
1480,27
1510,27
1559,27
1577,27
1579,27
1612,27
1640,27
1641,27
1832,27
1837,27
1855,27
1950,27
2062,27
2072,27
2076,27
2134,27
2172,27
2223,27
2229,27
2273,27
2317,27
2344,27
2365,27
2395,27
2465,27
2520,27
2623,27
2722,27
2729,27
2752,27
2784,27
2925,27
2994,27
3057,27
3083,27
3091,27
3103,27
3106,27
3140,27
3161,27
3258,27
3270,27
3278,27
3314,27
3321,27
3395,27
3402,27
3440,27
3483,27
3494,27
3516,27
3527,27
3557,27
3575,27
3639,27
3736,27
3774,27
3775,27
3801,27
3862,27
3878,27
3883,27
3903,27
3909,27
3913,27
3945,27
4013,27
4103,27
4145,27
4291,27
4304,27
4429,27
4437,27
4549,27
4557,27
4592,27
4729,27
4911,27
4987,27
5001,27
5018,27
5130,27
5194,27
5208,27
5216,27
5261,27
5282,27
5298,27
5482,27
5511,27
24,28
72,28
90,28
118,28
154,28
158,28
226,28
262,28
276,28
300,28
328,28
377,28
388,28
500,28
548,28
562,28
577,28
604,28
623,28
648,28
651,28
660,28
676,28
724,28
793,28
831,28
835,28
898,28
904,28
959,28
1010,28
1036,28
1041,28
1043,28
1049,28
1054,28
1058,28
1060,28
1114,28
1164,28
1169,28
1183,28
1235,28
1242,28
1258,28
1300,28
1318,28
1354,28
1403,28
1438,28
1448,28
1480,28
1487,28
1510,28
1577,28
1583,28
1597,28
1645,28
1686,28
1703,28
1746,28
1786,28
1795,28
1823,28
1832,28
1837,28
1850,28
1855,28
1903,28
1906,28
1958,28
1981,28
2051,28
2061,28
2068,28
2072,28
2076,28
2112,28
2141,28
2156,28
2172,28
2173,28
2174,28
2178,28
2189,28
2229,28
2232,28
2234,28
2460,28
2465,28
2470,28
2472,28
2492,28
2500,28
2586,28
2589,28
2623,28
2644,28
2659,28
2678,28
2728,28
2762,28
2778,28
2803,28
2854,28
2925,28
2991,28
3000,28
3030,28
3045,28
3054,28
3106,28
3134,28
3151,28
3178,28
3191,28
3268,28
3275,28
3321,28
3332,28
3359,28
3398,28
3426,28
3437,28
3483,28
3505,28
3514,28
3525,28
3575,28
3593,28
3639,28
3659,28
3734,28
3736,28
3775,28
3784,28
3791,28
3801,28
3822,28
3830,28
3878,28
3883,28
3887,28
3909,28
3948,28
3952,28
3967,28
4044,28
4050,28
4103,28
4104,28
4112,28
4117,28
4129,28
4152,28
4171,28
4178,28
4245,28
4259,28
4268,28
4278,28
4282,28
4291,28
4327,28
4328,28
4351,28
4377,28
4396,28
4423,28
4483,28
4514,28
4515,28
4530,28
4592,28
4639,28
4645,28
4652,28
4661,28
4728,28
4729,28
4854,28
4879,28
4901,28
4910,28
4931,28
4978,28
4980,28
4998,28
5005,28
5018,28
5047,28
5078,28
5082,28
5130,28
5188,28
5194,28
5207,28
5208,28
5242,28
5282,28
5293,28
5298,28
5310,28
5314,28
5330,28
5340,28
5349,28
5419,28
5474,28
5482,28
5511,28
5535,28
34,29
91,29
162,29
485,29
595,29
635,29
696,29
826,29
1047,29
1323,29
1926,29
2109,29
2160,29
2398,29
2678,29
2680,29
2694,29
2722,29
2949,29
3082,29
3201,29
3218,29
3317,29
3332,29
3426,29
4012,29
4158,29
4607,29
4948,29
5062,29
5383,29
290,31
894,31
1814,31
1850,31
1906,31
2096,31
2906,31
3217,31
3231,31
3250,31
4266,31
4890,31
5128,31
5422,31
37,32
95,32
354,32
845,32
857,32
1342,32
1392,32
1634,32
2463,32
2506,32
3197,32
3276,32
3660,32
4728,32
5003,32
5038,32
661,33
863,33
1311,33
1501,33
1579,33
2209,33
2365,33
3197,33
3276,33
3402,33
3468,33
3472,33
4107,33
4253,33
5038,33
5179,33
5438,33
221,34
570,34
975,34
1522,34
1850,34
2096,34
2815,34
3546,34
3629,34
3948,34
4672,34
4931,34
681,35
1850,35
2096,35
2572,35
3136,35
3231,35
3800,35
3948,35
4931,35
5128,35
5422,35
236,36
260,36
329,36
669,36
728,36
738,36
854,36
1024,36
1030,36
1317,36
1621,36
1683,36
1689,36
1715,36
1862,36
1965,36
1977,36
2774,36
2902,36
2947,36
3288,36
3370,36
3504,36
3822,36
3835,36
4000,36
4013,36
4222,36
4341,36
4345,36
4412,36
4438,36
4452,36
4787,36
4894,36
5051,36
5265,36
5467,36
1330,37
1331,37
1784,37
1837,37
2084,37
3583,37
4157,37
5542,37
2217,38
2700,38
2882,38
154,39
158,39
182,39
215,39
328,39
388,39
548,39
551,39
648,39
663,39
724,39
967,39
993,39
1052,39
1164,39
1318,39
1431,39
1448,39
1495,39
1757,39
1769,39
1850,39
1903,39
2015,39
2072,39
2134,39
2141,39
2229,39
2336,39
2572,39
2791,39
2857,39
2939,39
3151,39
3307,39
3372,39
3398,39
3410,39
3421,39
3593,39
3639,39
3769,39
3795,39
3948,39
4152,39
4221,39
4397,39
4639,39
4652,39
4702,39
4861,39
4931,39
4998,39
5117,39
5194,39
5232,39
5261,39
5293,39
5298,39
5514,39
5544,39
993,40
1431,40
1510,40
1705,40
2229,40
2984,40
3398,40
3518,40
3557,40
4729,40
4998,40
5233,40
5293,40
5514,40
5544,40
169,43
245,43
425,43
428,43
597,43
630,43
709,43
941,43
961,43
1180,43
1205,43
1237,43
1411,43
1431,43
1561,43
1609,43
1712,43
1850,43
1909,43
1997,43
2015,43
2106,43
2134,43
2141,43
2197,43
2259,43
2464,43
2572,43
2635,43
2686,43
2742,43
3055,43
3325,43
3398,43
3403,43
3447,43
3546,43
3581,43
3639,43
3760,43
3952,43
4171,43
4702,43
4731,43
4889,43
4904,43
4931,43
5030,43
5034,43
5060,43
5148,43
5159,43
5264,43
5272,43
5360,43
5485,43
5500,43
112,44
332,44
363,44
577,44
739,44
749,44
895,44
958,44
1242,44
1549,44
1571,44
1579,44
1583,44
2088,44
2199,44
2365,44
3156,44
3253,44
3342,44
3402,44
3620,44
4079,44
4178,44
4747,44
4973,44
4980,44
4999,44
5179,44
5218,44
5392,44
5427,44
5433,44
112,45
167,45
406,45
739,45
780,45
845,45
863,45
958,45
1102,45
1231,45
1392,45
2506,45
2778,45
3259,45
3342,45
3449,45
3472,45
3620,45
3645,45
3851,45
4423,45
4480,45
4718,45
4728,45
4747,45
5044,45
5135,45
5520,45
577,46
904,46
2072,46
2234,46
2644,46
3948,46
3952,46
4931,46
182,47
221,47
328,47
425,47
663,47
907,47
941,47
957,47
965,47
993,47
996,47
1039,47
1097,47
1199,47
1205,47
1431,47
1448,47
1510,47
1677,47
1693,47
1762,47
1825,47
1855,47
1962,47
1973,47
2015,47
2063,47
2072,47
2112,47
2134,47
2141,47
2197,47
2229,47
2290,47
2336,47
2411,47
2464,47
2572,47
2656,47
2686,47
2725,47
2876,47
2899,47
2923,47
2939,47
3068,47
3074,47
3149,47
3189,47
3398,47
3447,47
3518,47
3557,47
3578,47
3753,47
3782,47
3822,47
3876,47
3948,47
4013,47
4032,47
4129,47
4130,47
4209,47
4254,47
4322,47
4341,47
4438,47
4452,47
4672,47
4702,47
4726,47
4729,47
4783,47
4836,47
4861,47
4918,47
4920,47
4931,47
4998,47
5020,47
5129,47
5139,47
5159,47
5194,47
5198,47
5245,47
5259,47
5261,47
5293,47
5310,47
5373,47
5448,47
5500,47
5514,47
5544,47
108,48
116,48
118,48
154,48
388,48
557,48
993,48
1177,48
2072,48
3948,48
3958,48
4044,48
4199,48
4351,48
4549,48
4931,48
5271,48
109,49
155,49
169,49
221,49
540,49
551,49
965,49
1448,49
3447,49
3948,49
4585,49
4672,49
4931,49
4998,49
5005,49
49,50
126,50
225,50
228,50
319,50
570,50
597,50
832,50
961,50
1022,50
1030,50
1183,50
1202,50
1448,50
1530,50
1677,50
1705,50
1828,50
1860,50
1962,50
2022,50
2055,50
2141,50
2220,50
2572,50
2686,50
2815,50
3055,50
3101,50
3135,50
3250,50
3278,50
3557,50
3603,50
3782,50
3822,50
3872,50
3948,50
4152,50
4341,50
4358,50
4729,50
4931,50
4998,50
5017,50
5045,50
5125,50
5188,50
5194,50
5261,50
5293,50
5514,50
5544,50
648,53
959,53
1237,53
1510,53
1705,53
3250,53
3447,53
3948,53
4729,53
4931,53
5194,53
5261,53
109,54
155,54
169,54
221,54
540,54
965,54
1448,54
3151,54
4316,54
4672,54
4731,54
4931,54
221,55
459,55
540,55
993,55
1252,55
1390,55
1580,55
1692,55
2237,55
2298,55
2706,55
2866,55
3093,55
3151,55
3163,55
3231,55
3310,55
3755,55
4672,55
4766,55
4931,55
169,57
221,57
993,57
1448,57
1724,57
2133,57
3093,57
4316,57
4672,57
4931,57
169,58
221,58
648,58
892,58
993,58
1180,58
3410,58
3673,58
4316,58
4672,58
4931,58
221,59
540,59
967,59
1951,59
2015,59
2742,59
3093,59
4209,59
4672,59
4931,59
49,60
540,60
570,60
1580,60
2096,60
2572,60
2809,60
2815,60
2906,60
3217,60
5264,60
5422,60
5485,60
5514,60
221,61
1431,61
1850,61
2096,61
2290,61
2661,61
3119,61
3593,61
4672,61
4861,61
4931,61
5040,61
345,62
498,62
570,62
597,62
709,62
783,62
894,62
901,62
961,62
975,62
993,62
1002,62
1178,62
1850,62
2035,62
2085,62
2096,62
2220,62
2266,62
2307,62
2462,62
2572,62
2661,62
2676,62
2809,62
2815,62
2906,62
3119,62
3151,62
3152,62
3217,62
3231,62
3250,62
3603,62
3807,62
3822,62
4049,62
4266,62
4890,62
5030,62
5128,62
5422,62
5485,62
345,63
540,63
570,63
709,63
783,63
816,63
894,63
993,63
1530,63
1542,63
1838,63
1850,63
2035,63
2096,63
2220,63
2307,63
2462,63
2482,63
2572,63
2661,63
2676,63
2809,63
2815,63
3119,63
3151,63
3231,63
3250,63
3603,63
4266,63
4684,63
4837,63
5030,63
5128,63
5188,63
5445,63
194,64
224,64
345,64
570,64
653,64
709,64
783,64
975,64
993,64
1850,64
2072,64
2096,64
2572,64
2815,64
3231,64
4266,64
4890,64
5188,64
5422,64
169,65
221,65
536,65
540,65
993,65
1448,65
1724,65
1951,65
2133,65
3151,65
4316,65
4672,65
4931,65
607,66
863,66
1013,66
1034,66
1083,66
1435,66
1498,66
1700,66
1869,66
2127,66
2199,66
2382,66
2589,66
2616,66
3036,66
3156,66
3276,66
3312,66
3369,66
3429,66
3600,66
3675,66
3785,66
3887,66
3972,66
4081,66
5453,66
5472,66
577,67
724,67
1026,67
1036,67
1164,67
1396,67
1510,67
1612,67
1773,67
1903,67
1949,67
2088,67
2127,67
2205,67
2327,67
2470,67
2589,67
2601,67
3046,67
3133,67
3163,67
3426,67
3785,67
3948,67
4022,67
4079,67
4313,67
4530,67
4841,67
4931,67
5314,67
5427,67
5453,67
116,69
144,69
148,69
149,69
291,69
339,69
519,69
657,69
683,69
699,69
848,69
1046,69
1332,69
1341,69
1544,69
1804,69
1956,69
2299,69
2421,69
2439,69
2689,69
2830,69
3078,69
3276,69
3293,69
3314,69
3403,69
3419,69
3675,69
3884,69
4201,69
4332,69
4454,69
4481,69
4723,69
5094,69
5112,69
5143,69
5350,69
34,70
49,70
993,70
1682,70
2062,70
2105,70
2174,70
2178,70
2831,70
2858,70
3664,70
4036,70
4752,70
5203,70
154,71
510,71
522,71
750,71
835,71
1258,71
1457,71
1487,71
2337,71
3258,71
3496,71
3576,71
169,72
1636,72
1833,72
2106,72
2724,72
3291,72
3398,72
4316,72
4931,72
5528,72
24,73
831,73
1641,73
2173,73
4291,73
4307,73
4396,73
4887,73
144,74
1620,74
1637,74
2240,74
2626,74
3101,74
3435,74
3666,74
4107,74
4192,74
4327,74
4663,74
5283,74
172,75
371,75
378,75
1588,75
2332,75
3183,75
3359,75
4107,75
4135,75
4425,75
112,76
129,76
318,76
363,76
371,76
577,76
659,76
795,76
857,76
863,76
876,76
1036,76
1040,76
1242,76
1284,76
1396,76
1480,76
1533,76
1583,76
1660,76
1663,76
1722,76
1903,76
2088,76
2178,76
2199,76
2541,76
2565,76
2589,76
2616,76
2671,76
2994,76
3125,76
3156,76
3253,76
3258,76
3340,76
3342,76
3369,76
3449,76
3479,76
3494,76
3620,76
3659,76
3734,76
3785,76
4178,76
4402,76
4434,76
4552,76
4632,76
4718,76
4924,76
4973,76
4980,76
5179,76
5312,76
5419,76
5433,76
5450,76
5453,76
5529,76
72,79
577,79
1300,79
1755,79
3275,79
3878,79
4307,79
4910,79
5047,79
5282,79
75,81
154,81
169,81
993,81
997,81
2021,81
2110,81
2229,81
2411,81
3074,81
3151,81
3767,81
4003,81
4046,81
4931,81
169,82
1836,82
2110,82
3232,82
3767,82
3879,82
4224,82
4931,82
5194,82
5261,82
5394,82
830,83
1637,83
2240,83
4192,83
4307,83
2623,85
3054,85
4282,85
4291,85
4307,85
4729,85
95,86
240,86
879,86
1316,86
2302,86
2589,86
3359,86
3785,86
4107,86
4367,86
5453,86
169,87
1966,87
1988,87
2370,87
3232,87
4063,87
4207,87
4234,87
4721,87
4868,87
4931,87
144,89
577,89
1164,89
1314,89
2952,89
4251,89
4307,89
4905,89
5005,89
5419,89
225,90
1636,90
1693,90
2125,90
2321,90
4307,90
4614,90
4815,90
66,91
1593,91
4307,91
787,92
850,92
1510,92
2173,92
3639,92
3801,92
3907,92
4307,92
4911,92
598,95
946,95
1183,95
1358,95
1368,95
1716,95
3128,95
3288,95
3629,95
3656,95
4341,95
4620,95
4721,95
5156,95
5249,95
5333,95
378,96
579,96
1013,96
2108,96
2798,96
3359,96
3512,96
3669,96
3728,96
3948,96
4931,96
66,97
93,97
116,97
138,97
1189,97
1837,97
1981,97
2010,97
2255,97
2406,97
3101,97
3285,97
3359,97
3400,97
3514,97
3639,97
3743,97
3948,97
4259,97
4643,97
4728,97
4755,97
4931,97
5065,97
5340,97
5379,97
5400,97
27,100
1318,100
1525,100
2607,100
2728,100
4157,100
4307,100
5298,100
108,101
543,101
577,101
821,101
904,101
1822,101
1823,101
2234,101
2644,101
2873,101
3402,101
3502,101
3952,101
4307,101
5271,101
5438,101
623,102
959,102
1164,102
1665,102
1786,102
1832,102
1956,102
2076,102
2172,102
3054,102
3191,102
3736,102
3801,102
4129,102
4307,102
4397,102
4530,102
5419,102
793,103
1049,103
2189,103
2460,103
3488,103
3494,103
4307,103
5509,103
836,104
1684,104
3038,104
4225,104
1470,105
2051,105
2284,105
2526,105
2542,105
2604,105
3232,105
3948,105
4931,105
5133,105
111,106
388,106
901,106
2832,106
3509,106
3948,106
4282,106
4514,106
4931,106
5047,106
30,107
169,107
245,107
428,107
530,107
556,107
967,107
993,107
1237,107
1243,107
1345,107
1580,107
1603,107
1791,107
1838,107
1951,107
2015,107
2125,107
2560,107
2724,107
3074,107
3325,107
3398,107
3445,107
3447,107
3546,107
3566,107
3879,107
4775,107
4931,107
5034,107
5514,107
5545,107
116,109
144,109
247,109
416,109
577,109
741,109
745,109
751,109
884,109
1011,109
1123,109
1164,109
1470,109
2010,109
2542,109
2633,109
2710,109
2942,109
3101,109
3426,109
3592,109
3948,109
3962,109
4099,109
4276,109
4307,109
4624,109
4756,109
4856,109
4931,109
5133,109
5170,109
5244,109
5424,109
126,110
2253,110
2946,110
3801,110
4251,110
4307,110
577,111
2076,111
3054,111
3402,111
4117,111
4307,111
4856,111
5419,111
158,112
548,112
1242,112
2565,112
3054,112
4066,112
4307,112
4729,112
5018,112
75,113
194,113
245,113
320,113
541,113
894,113
993,113
1759,113
2096,113
2266,113
3074,113
3877,113
4741,113
5017,113
5042,113
5099,113
5117,113
5188,113
5422,113
533,114
808,114
1185,114
3996,114
221,115
383,115
2096,115
3447,115
3736,115
3948,115
4672,115
4931,115
5005,115
194,116
530,116
894,116
2096,116
2134,116
2290,116
2686,116
2809,116
3948,116
4472,116
4931,116
377,117
671,117
794,117
1427,117
2823,117
3948,117
4436,117
4639,117
4931,117
328,118
498,118
570,118
1510,118
2572,118
2815,118
3278,118
3321,118
3948,118
4404,118
4702,118
4729,118
4931,118
5514,118
95,119
144,119
808,119
2000,119
2073,119
2539,119
2570,119
2603,119
3645,119
3675,119
3978,119
4340,119
4461,119
5242,119
5520,119
91,120
112,120
144,120
321,120
350,120
363,120
577,120
582,120
741,120
844,120
857,120
1013,120
1040,120
1131,120
1284,120
1311,120
1370,120
1435,120
1474,120
1498,120
1533,120
1626,120
1637,120
1660,120
1795,120
1872,120
1929,120
1956,120
2127,120
2199,120
2240,120
2341,120
2382,120
2506,120
2589,120
2662,120
2698,120
2778,120
2816,120
2853,120
2908,120
2942,120
3082,120
3156,120
3183,120
3267,120
3328,120
3336,120
3340,120
3342,120
3359,120
3468,120
3521,120
3551,120
3552,120
3620,120
3785,120
3869,120
3885,120
3894,120
3924,120
3948,120
4076,120
4104,120
4192,120
4276,120
4367,120
4423,120
4530,120
4662,120
4718,120
4931,120
5001,120
5179,120
5312,120
5450,120
5453,120
5468,120
5469,120
5472,120
5498,120
12,122
311,122
1445,122
3336,122
3675,122
4512,122
4786,122
214,125
244,125
496,125
1006,125
1311,125
1393,125
1554,125
2059,125
2546,125
2805,125
2948,125
3097,125
3107,125
3328,125
3551,125
3639,125
4142,125
4431,125
5074,125
5252,125
2502,126
3773,126
4407,126
4731,126
5126,126
1505,127
1860,127
2220,127
2300,127
2572,127
2640,127
3447,127
4731,127
4904,127
5188,127
49,128
348,128
536,128
656,128
703,128
993,128
1183,128
1505,128
1510,128
1566,128
1692,128
1799,128
1850,128
2336,128
2572,128
2640,128
2791,128
3132,128
3151,128
3220,128
3278,128
3447,128
3564,128
4013,128
4031,128
4117,128
4263,128
4410,128
4438,128
4452,128
4689,128
4731,128
4863,128
4992,128
5020,128
5236,128
5245,128
5291,128
5500,128
5509,128
49,129
993,129
1510,129
1647,129
2220,129
2336,129
3447,129
3651,129
4049,129
4358,129
4731,129
5291,129
5509,129
49,130
993,130
1510,130
1647,130
2336,130
2791,130
3447,130
3651,130
4117,130
4731,130
46,131
1191,131
2558,131
2604,131
3151,131
3391,131
3447,131
4198,131
4254,131
4731,131
4904,131
5084,131
5500,131
5509,131
97,132
107,132
227,132
363,132
564,132
939,132
1026,132
1377,132
1480,132
1502,132
1533,132
1630,132
1764,132
1812,132
1905,132
2202,132
2573,132
2669,132
2850,132
3072,132
3087,132
3328,132
3390,132
3713,132
3827,132
4865,132
4947,132
5077,132
5483,132
5546,132
144,133
248,133
522,133
725,133
958,133
1502,133
1747,133
2219,133
3116,133
4218,133
4747,133
5409,133
91,134
795,134
798,134
3082,134
3342,134
4253,134
4718,134
5213,134
5312,134
5529,134
91,136
506,136
519,136
857,136
906,136
1081,136
1311,136
1408,136
1663,136
2038,136
2264,136
2739,136
2830,136
2949,136
3082,136
3125,136
3328,136
3849,136
4454,136
91,137
519,137
1311,137
1370,137
1408,137
1956,137
2038,137
2292,137
2830,137
2949,137
3082,137
4158,137
4454,137
1241,138
1370,138
1956,138
2960,138
3948,138
4812,138
4931,138
5374,138
99,139
112,139
719,139
2241,139
2372,139
3449,139
3497,139
3539,139
3620,139
5528,139
682,141
700,141
1311,141
2588,141
2717,141
3097,141
4142,141
4415,141
5074,141
5135,141
5252,141
51,142
148,142
356,142
360,142
433,142
443,142
557,142
659,142
1276,142
1370,142
1518,142
2304,142
2327,142
2403,142
2526,142
2831,142
2853,142
2878,142
3056,142
3264,142
3369,142
3704,142
3847,142
4137,142
4984,142
148,143
360,143
876,143
1370,143
2398,143
2671,143
3834,143
3838,143
4025,143
4640,143
974,145
1109,145
1228,145
1740,145
1858,145
3116,145
4100,145
4458,145
5409,145
1228,146
3116,146
4458,146
5409,146
94,147
293,147
974,147
1072,147
1228,147
1420,147
1740,147
2117,147
2339,147
2684,147
2829,147
2851,147
2911,147
3708,147
3729,147
4262,147
4626,147
4732,147
4756,147
4817,147
4835,147
4976,147
5421,147
63,148
263,148
433,148
519,148
724,148
857,148
956,148
1036,148
1311,148
1534,148
1971,148
